FREQ,REF_AREA,VALUE,UNIT_MEASURE,UNIT_MULT,BREAKS,COVERAGE,TITLE_TS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK
Q,CN,R,628,0,,,,2015-Q1,93.7689,A,F,
Q,CN,R,628,0,,,,2015-Q2,93.8242,A,F,
Q,CN,R,628,0,,,,2015-Q3,93.8338,A,F,
Q,CN,R,628,0,,,,2015-Q4,94.2591,A,F,
Q,CN,R,628,0,,,,2016-Q1,94.9072,A,F,
Q,CN,R,628,0,,,,2016-Q2,97.1635,A,F,
Q,CN,R,628,0,,,,2016-Q3,99.1101,A,F,
Q,CN,R,628,0,,,,2016-Q4,100.9351,A,F,
Q,CN,R,628,0,,,,2017-Q1,101.1945,A,F,
Q,CN,R,628,0,,,,2017-Q2,103.497,A,F,
Q,CN,R,628,0,,,,2017-Q3,104.2838,A,F,
Q,CN,R,628,0,,,,2017-Q4,104.2285,A,F,
Q,CN,R,628,0,,,,2018-Q1,103.5601,A,F,
Q,CN,R,628,0,,,,2018-Q2,105.8087,A,F,
Q,CN,R,628,0,,,,2018-Q3,108.0745,A,F,
Q,CN,R,628,0,,,,2018-Q4,109.4386,A,F,
Q,CN,R,628,0,,,,2019-Q1,109.4584,A,F,
Q,CN,R,628,0,,,,2019-Q2,110.5525,A,F,
Q,CN,R,628,0,,,,2019-Q3,110.3512,A,F,
Q,CN,R,628,0,,,,2019-Q4,108.7462,A,F,
Q,CN,R,628,0,,,,2020-Q1,107.1595,A,F,
Q,CN,R,628,0,,,,2020-Q2,109.9375,A,F,
Q,CN,R,628,0,,,,2020-Q3,110.3074,A,F,
Q,CN,R,628,0,,,,2020-Q4,111.2144,A,F,
Q,CN,R,628,0,,,,2021-Q1,110.5531,A,F,
Q,CN,R,628,0,,,,2021-Q2,112.6308,A,F,
Q,CN,R,628,0,,,,2021-Q3,112.9908,A,F,
Q,CN,R,628,0,,,,2021-Q4,111.0876,A,F,
Q,CN,R,628,0,,,,2022-Q1,109.3304,A,F,
Q,CN,R,628,0,,,,2022-Q2,107.8288,A,F,
Q,CN,R,628,0,,,,2022-Q3,106.4509,A,F,
Q,CN,R,628,0,,,,2022-Q4,105.0432,A,F,
Q,CN,R,628,0,,,,2023-Q1,104.3427,A,F,
Q,CN,R,628,0,,,,2023-Q2,104.8471,A,F,
Q,CN,R,628,0,,,,2023-Q3,103.1349,A,F,
Q,CN,R,628,0,,,,2023-Q4,101.4751,A,F,
Q,CN,R,628,0,,,,2024-Q1,98.9629,A,F,
Q,CN,R,628,0,,,,2024-Q2,96.8513,A,F,
Q,CN,R,628,0,,,,2024-Q3,93.823,A,F,
Q,CN,R,628,0,,,,2024-Q4,92.5967,A,F,
Q,CN,R,628,0,,,,2025-Q1,91.6149,A,F,
Q,CN,R,628,0,,,,2025-Q2,90.6763,A,F,
Q,CN,R,628,0,,,,2025-Q3,88.8506,A,F,
Q,CN,R,628,0,,,,2025-Q4,86.7897,A,F,
Q,CN,R,628,0,,,,2026-Q1,85.1336,A,F,
Q,FI,R,628,0,,,,1970-Q1,52.7554,A,F,
Q,FI,R,628,0,,,,1970-Q2,53.3642,A,F,
Q,FI,R,628,0,,,,1970-Q3,53.382,A,F,
Q,FI,R,628,0,,,,1970-Q4,54.1536,A,F,
Q,FI,R,628,0,,,,1971-Q1,53.8171,A,F,
Q,FI,R,628,0,,,,1971-Q2,52.0226,A,F,
Q,FI,R,628,0,,,,1971-Q3,52.399,A,F,
Q,FI,R,628,0,,,,1971-Q4,52.3003,A,F,
Q,FI,R,628,0,,,,1972-Q1,54.3681,A,F,
Q,FI,R,628,0,,,,1972-Q2,53.5681,A,F,
Q,FI,R,628,0,,,,1972-Q3,52.824,A,F,
Q,FI,R,628,0,,,,1972-Q4,54.6682,A,F,
Q,FI,R,628,0,,,,1973-Q1,57.4522,A,F,
Q,FI,R,628,0,,,,1973-Q2,61.7737,A,F,
Q,FI,R,628,0,,,,1973-Q3,62.3609,A,F,
Q,FI,R,628,0,,,,1973-Q4,63.693,A,F,
Q,FI,R,628,0,,,,1974-Q1,64.5438,A,F,
Q,FI,R,628,0,,,,1974-Q2,64.7901,A,F,
Q,FI,R,628,0,,,,1974-Q3,62.8692,A,F,
Q,FI,R,628,0,,,,1974-Q4,61.8045,A,F,
Q,FI,R,628,0,,,,1975-Q1,58.6386,A,F,
Q,FI,R,628,0,,,,1975-Q2,56.5738,A,F,
Q,FI,R,628,0,,,,1975-Q3,55.0896,A,F,
Q,FI,R,628,0,,,,1975-Q4,55.1051,A,F,
Q,FI,R,628,0,,,,1976-Q1,53.7841,A,F,
Q,FI,R,628,0,,,,1976-Q2,52.2779,A,F,
Q,FI,R,628,0,,,,1976-Q3,51.8481,A,F,
Q,FI,R,628,0,,,,1976-Q4,51.1231,A,F,
Q,FI,R,628,0,,,,1977-Q1,49.1418,A,F,
Q,FI,R,628,0,,,,1977-Q2,48.6213,A,F,
Q,FI,R,628,0,,,,1977-Q3,46.8637,A,F,
Q,FI,R,628,0,,,,1977-Q4,46.1509,A,F,
Q,FI,R,628,0,,,,1978-Q1,46.6659,A,F,
Q,FI,R,628,0,,,,1978-Q2,46.5376,A,F,
Q,FI,R,628,0,,,,1978-Q3,45.243,A,F,
Q,FI,R,628,0,,,,1978-Q4,45.0554,A,F,
Q,FI,R,628,0,,,,1979-Q1,44.7534,A,F,
Q,FI,R,628,0,,,,1979-Q2,44.3539,A,F,
Q,FI,R,628,0,,,,1979-Q3,44.4213,A,F,
Q,FI,R,628,0,,,,1979-Q4,45.293,A,F,
Q,FI,R,628,0,,,,1980-Q1,46.2694,A,F,
Q,FI,R,628,0,,,,1980-Q2,45.8293,A,F,
Q,FI,R,628,0,,,,1980-Q3,46.4037,A,F,
Q,FI,R,628,0,,,,1980-Q4,45.3724,A,F,
Q,FI,R,628,0,,,,1981-Q1,46.868,A,F,
Q,FI,R,628,0,,,,1981-Q2,46.4625,A,F,
Q,FI,R,628,0,,,,1981-Q3,47.4414,A,F,
Q,FI,R,628,0,,,,1981-Q4,47.4988,A,F,
Q,FI,R,628,0,,,,1982-Q1,50.0684,A,F,
Q,FI,R,628,0,,,,1982-Q2,50.0447,A,F,
Q,FI,R,628,0,,,,1982-Q3,50.77,A,F,
Q,FI,R,628,0,,,,1982-Q4,52.7579,A,F,
Q,FI,R,628,0,,,,1983-Q1,56.0513,A,F,
Q,FI,R,628,0,,,,1983-Q2,55.7344,A,F,
Q,FI,R,628,0,,,,1983-Q3,56.978,A,F,
Q,FI,R,628,0,,,,1983-Q4,58.4732,A,F,
Q,FI,R,628,0,,,,1984-Q1,60.0529,A,F,
Q,FI,R,628,0,,,,1984-Q2,59.0698,A,F,
Q,FI,R,628,0,,,,1984-Q3,59.5255,A,F,
Q,FI,R,628,0,,,,1984-Q4,59.1963,A,F,
Q,FI,R,628,0,,,,1985-Q1,59.9044,A,F,
Q,FI,R,628,0,,,,1985-Q2,58.9534,A,F,
Q,FI,R,628,0,,,,1985-Q3,58.3819,A,F,
Q,FI,R,628,0,,,,1985-Q4,58.6048,A,F,
Q,FI,R,628,0,,,,1986-Q1,59.8983,A,F,
Q,FI,R,628,0,,,,1986-Q2,59.1062,A,F,
Q,FI,R,628,0,,,,1986-Q3,59.2354,A,F,
Q,FI,R,628,0,,,,1986-Q4,60.2855,A,F,
Q,FI,R,628,0,,,,1987-Q1,61.0184,A,F,
Q,FI,R,628,0,,,,1987-Q2,62.3302,A,F,
Q,FI,R,628,0,,,,1987-Q3,64.0891,A,F,
Q,FI,R,628,0,,,,1987-Q4,67.8676,A,F,
Q,FI,R,628,0,,,,1988-Q1,74.9981,A,F,
Q,FI,R,628,0,,,,1988-Q2,77.7538,A,F,
Q,FI,R,628,0,,,,1988-Q3,83.5736,A,F,
Q,FI,R,628,0,,,,1988-Q4,90.7907,A,F,
Q,FI,R,628,0,,,,1989-Q1,96.2057,A,F,
Q,FI,R,628,0,,,,1989-Q2,95.721,A,F,
Q,FI,R,628,0,,,,1989-Q3,93.9191,A,F,
Q,FI,R,628,0,,,,1989-Q4,90.3977,A,F,
Q,FI,R,628,0,,,,1990-Q1,86.4705,A,F,
Q,FI,R,628,0,,,,1990-Q2,85.5438,A,F,
Q,FI,R,628,0,,,,1990-Q3,83.3744,A,F,
Q,FI,R,628,0,,,,1990-Q4,79.8407,A,F,
Q,FI,R,628,0,,,,1991-Q1,73.1921,A,F,
Q,FI,R,628,0,,,,1991-Q2,71.3872,A,F,
Q,FI,R,628,0,,,,1991-Q3,68.1091,A,F,
Q,FI,R,628,0,,,,1991-Q4,64.0109,A,F,
Q,FI,R,628,0,,,,1992-Q1,61.4947,A,F,
Q,FI,R,628,0,,,,1992-Q2,57.7244,A,F,
Q,FI,R,628,0,,,,1992-Q3,53.5999,A,F,
Q,FI,R,628,0,,,,1992-Q4,50.352,A,F,
Q,FI,R,628,0,,,,1993-Q1,49.0632,A,F,
Q,FI,R,628,0,,,,1993-Q2,49.1218,A,F,
Q,FI,R,628,0,,,,1993-Q3,49.6397,A,F,
Q,FI,R,628,0,,,,1993-Q4,51.2361,A,F,
Q,FI,R,628,0,,,,1994-Q1,52.5087,A,F,
Q,FI,R,628,0,,,,1994-Q2,52.9558,A,F,
Q,FI,R,628,0,,,,1994-Q3,51.9496,A,F,
Q,FI,R,628,0,,,,1994-Q4,51.2828,A,F,
Q,FI,R,628,0,,,,1995-Q1,50.842,A,F,
Q,FI,R,628,0,,,,1995-Q2,50.1617,A,F,
Q,FI,R,628,0,,,,1995-Q3,49.1442,A,F,
Q,FI,R,628,0,,,,1995-Q4,49.0249,A,F,
Q,FI,R,628,0,,,,1996-Q1,49.6906,A,F,
Q,FI,R,628,0,,,,1996-Q2,51.2084,A,F,
Q,FI,R,628,0,,,,1996-Q3,52.9012,A,F,
Q,FI,R,628,0,,,,1996-Q4,54.9808,A,F,
Q,FI,R,628,0,,,,1997-Q1,58.8582,A,F,
Q,FI,R,628,0,,,,1997-Q2,60.3461,A,F,
Q,FI,R,628,0,,,,1997-Q3,61.002,A,F,
Q,FI,R,628,0,,,,1997-Q4,62.1769,A,F,
Q,FI,R,628,0,,,,1998-Q1,63.9745,A,F,
Q,FI,R,628,0,,,,1998-Q2,65.1458,A,F,
Q,FI,R,628,0,,,,1998-Q3,66.8414,A,F,
Q,FI,R,628,0,,,,1998-Q4,67.4812,A,F,
Q,FI,R,628,0,,,,1999-Q1,68.5455,A,F,
Q,FI,R,628,0,,,,1999-Q2,69.6589,A,F,
Q,FI,R,628,0,,,,1999-Q3,72.1263,A,F,
Q,FI,R,628,0,,,,1999-Q4,73.3315,A,F,
Q,FI,R,628,0,,,,2000-Q1,73.7069,A,F,
Q,FI,R,628,0,,,,2000-Q2,73.8911,A,F,
Q,FI,R,628,0,,,,2000-Q3,72.0934,A,F,
Q,FI,R,628,0,,,,2000-Q4,70.559,A,F,
Q,FI,R,628,0,,,,2001-Q1,70.4522,A,F,
Q,FI,R,628,0,,,,2001-Q2,70.1398,A,F,
Q,FI,R,628,0,,,,2001-Q3,69.8763,A,F,
Q,FI,R,628,0,,,,2001-Q4,70.1451,A,F,
Q,FI,R,628,0,,,,2002-Q1,72.4307,A,F,
Q,FI,R,628,0,,,,2002-Q2,74.1808,A,F,
Q,FI,R,628,0,,,,2002-Q3,75.1253,A,F,
Q,FI,R,628,0,,,,2002-Q4,75.0722,A,F,
Q,FI,R,628,0,,,,2003-Q1,75.998,A,F,
Q,FI,R,628,0,,,,2003-Q2,77.4488,A,F,
Q,FI,R,628,0,,,,2003-Q3,79.3576,A,F,
Q,FI,R,628,0,,,,2003-Q4,80.263,A,F,
Q,FI,R,628,0,,,,2004-Q1,82.4051,A,F,
Q,FI,R,628,0,,,,2004-Q2,84.2748,A,F,
Q,FI,R,628,0,,,,2004-Q3,84.2127,A,F,
Q,FI,R,628,0,,,,2004-Q4,84.4093,A,F,
Q,FI,R,628,0,,,,2005-Q1,86.2434,A,F,
Q,FI,R,628,0,,,,2005-Q2,88.3767,A,F,
Q,FI,R,628,0,,,,2005-Q3,89.8944,A,F,
Q,FI,R,628,0,,,,2005-Q4,91.6647,A,F,
Q,FI,R,628,0,,,,2006-Q1,92.4703,A,F,
Q,FI,R,628,0,,,,2006-Q2,93.5678,A,F,
Q,FI,R,628,0,,,,2006-Q3,94.0714,A,F,
Q,FI,R,628,0,,,,2006-Q4,94.9536,A,F,
Q,FI,R,628,0,,,,2007-Q1,96.5838,A,F,
Q,FI,R,628,0,,,,2007-Q2,97.1541,A,F,
Q,FI,R,628,0,,,,2007-Q3,97.1601,A,F,
Q,FI,R,628,0,,,,2007-Q4,96.6425,A,F,
Q,FI,R,628,0,,,,2008-Q1,96.0886,A,F,
Q,FI,R,628,0,,,,2008-Q2,95.6217,A,F,
Q,FI,R,628,0,,,,2008-Q3,93.6643,A,F,
Q,FI,R,628,0,,,,2008-Q4,90.1046,A,F,
Q,FI,R,628,0,,,,2009-Q1,92.7232,A,F,
Q,FI,R,628,0,,,,2009-Q2,94.1247,A,F,
Q,FI,R,628,0,,,,2009-Q3,95.8955,A,F,
Q,FI,R,628,0,,,,2009-Q4,98.0789,A,F,
Q,FI,R,628,0,,,,2010-Q1,99.6381,A,F,
Q,FI,R,628,0,,,,2010-Q2,99.7295,A,F,
Q,FI,R,628,0,,,,2010-Q3,100.9364,A,F,
Q,FI,R,628,0,,,,2010-Q4,99.6978,A,F,
Q,FI,R,628,0,,,,2011-Q1,99.6476,A,F,
Q,FI,R,628,0,,,,2011-Q2,100.6222,A,F,
Q,FI,R,628,0,,,,2011-Q3,99.987,A,F,
Q,FI,R,628,0,,,,2011-Q4,98.79,A,F,
Q,FI,R,628,0,,,,2012-Q1,99.2969,A,F,
Q,FI,R,628,0,,,,2012-Q2,99.4951,A,F,
Q,FI,R,628,0,,,,2012-Q3,99.3799,A,F,
Q,FI,R,628,0,,,,2012-Q4,99.2816,A,F,
Q,FI,R,628,0,,,,2013-Q1,99.5415,A,F,
Q,FI,R,628,0,,,,2013-Q2,99.303,A,F,
Q,FI,R,628,0,,,,2013-Q3,99.1486,A,F,
Q,FI,R,628,0,,,,2013-Q4,98.217,A,F,
Q,FI,R,628,0,,,,2014-Q1,98.0463,A,F,
Q,FI,R,628,0,,,,2014-Q2,98.199,A,F,
Q,FI,R,628,0,,,,2014-Q3,97.5806,A,F,
Q,FI,R,628,0,,,,2014-Q4,96.9307,A,F,
Q,FI,R,628,0,,,,2015-Q1,97.5758,A,F,
Q,FI,R,628,0,,,,2015-Q2,98.2222,A,F,
Q,FI,R,628,0,,,,2015-Q3,98.2029,A,F,
Q,FI,R,628,0,,,,2015-Q4,97.5637,A,F,
Q,FI,R,628,0,,,,2016-Q1,98.5894,A,F,
Q,FI,R,628,0,,,,2016-Q2,99.0892,A,F,
Q,FI,R,628,0,,,,2016-Q3,99.3389,A,F,
Q,FI,R,628,0,,,,2016-Q4,98.1322,A,F,
Q,FI,R,628,0,,,,2017-Q1,98.8126,A,F,
Q,FI,R,628,0,,,,2017-Q2,99.8801,A,F,
Q,FI,R,628,0,,,,2017-Q3,99.2484,A,F,
Q,FI,R,628,0,,,,2017-Q4,98.5103,A,F,
Q,FI,R,628,0,,,,2018-Q1,99.0566,A,F,
Q,FI,R,628,0,,,,2018-Q2,99.6786,A,F,
Q,FI,R,628,0,,,,2018-Q3,98.9346,A,F,
Q,FI,R,628,0,,,,2018-Q4,98.2704,A,F,
Q,FI,R,628,0,,,,2019-Q1,98.3059,A,F,
Q,FI,R,628,0,,,,2019-Q2,99.1298,A,F,
Q,FI,R,628,0,,,,2019-Q3,98.4861,A,F,
Q,FI,R,628,0,,,,2019-Q4,97.6029,A,F,
Q,FI,R,628,0,,,,2020-Q1,98.643,A,F,
Q,FI,R,628,0,,,,2020-Q2,100.0054,A,F,
Q,FI,R,628,0,,,,2020-Q3,99.8686,A,F,
Q,FI,R,628,0,,,,2020-Q4,100.904,A,F,
Q,FI,R,628,0,,,,2021-Q1,101.662,A,F,
Q,FI,R,628,0,,,,2021-Q2,103.3056,A,F,
Q,FI,R,628,0,,,,2021-Q3,102.4113,A,F,
Q,FI,R,628,0,,,,2021-Q4,101.2586,A,F,
Q,FI,R,628,0,,,,2022-Q1,99.8191,A,F,
Q,FI,R,628,0,,,,2022-Q2,98.698,A,F,
Q,FI,R,628,0,,,,2022-Q3,96.1159,A,F,
Q,FI,R,628,0,,,,2022-Q4,90.8526,A,F,
Q,FI,R,628,0,,,,2023-Q1,87.0771,A,F,
Q,FI,R,628,0,,,,2023-Q2,86.6428,A,F,
Q,FI,R,628,0,,,,2023-Q3,83.7292,A,F,
Q,FI,R,628,0,,,,2023-Q4,82.6107,A,F,
Q,FI,R,628,0,,,,2024-Q1,81.2806,A,F,
Q,FI,R,628,0,,,,2024-Q2,81.5653,A,F,
Q,FI,R,628,0,,,,2024-Q3,81.2961,A,F,
Q,FI,R,628,0,,,,2024-Q4,80.3255,A,F,
Q,FI,R,628,0,,,,2025-Q1,79.3157,A,F,
Q,FI,R,628,0,,,,2025-Q2,80.1258,A,F,
Q,FI,R,628,0,,,,2025-Q3,78.1793,A,F,
Q,FI,R,628,0,,,,2025-Q4,77.7746,A,F,
Q,LT,R,628,0,,,,1998-Q4,48.3281,A,F,
Q,LT,R,628,0,,,,1999-Q1,51.139,A,F,
Q,LT,R,628,0,,,,1999-Q2,43.1259,A,F,
Q,LT,R,628,0,,,,1999-Q3,40.1719,A,F,
Q,LT,R,628,0,,,,1999-Q4,40.9945,A,F,
Q,LT,R,628,0,,,,2000-Q1,41.9676,A,F,
Q,LT,R,628,0,,,,2000-Q2,38.7607,A,F,
Q,LT,R,628,0,,,,2000-Q3,36.238,A,F,
Q,LT,R,628,0,,,,2000-Q4,39.844,A,F,
Q,LT,R,628,0,,,,2001-Q1,46.9793,A,F,
Q,LT,R,628,0,,,,2001-Q2,43.6462,A,F,
Q,LT,R,628,0,,,,2001-Q3,48.2829,A,F,
Q,LT,R,628,0,,,,2001-Q4,55.1938,A,F,
Q,LT,R,628,0,,,,2002-Q1,51.5794,A,F,
Q,LT,R,628,0,,,,2002-Q2,52.487,A,F,
Q,LT,R,628,0,,,,2002-Q3,55.3289,A,F,
Q,LT,R,628,0,,,,2002-Q4,57.3898,A,F,
Q,LT,R,628,0,,,,2003-Q1,64.9469,A,F,
Q,LT,R,628,0,,,,2003-Q2,58.7429,A,F,
Q,LT,R,628,0,,,,2003-Q3,61.0576,A,F,
Q,LT,R,628,0,,,,2003-Q4,64.7963,A,F,
Q,LT,R,628,0,,,,2004-Q1,70.0538,A,F,
Q,LT,R,628,0,,,,2004-Q2,66.2078,A,F,
Q,LT,R,628,0,,,,2004-Q3,73.5797,A,F,
Q,LT,R,628,0,,,,2004-Q4,82.1327,A,F,
Q,LT,R,628,0,,,,2005-Q1,95.3097,A,F,
Q,LT,R,628,0,,,,2005-Q2,89.9605,A,F,
Q,LT,R,628,0,,,,2005-Q3,99.0317,A,F,
Q,LT,R,628,0,,,,2005-Q4,124.1761,A,F,
Q,LT,R,628,0,,,,2006-Q1,129.7918,A,F,
Q,LT,R,628,0,,,,2006-Q2,129.3785,A,F,
Q,LT,R,628,0,,,,2006-Q3,141.4618,A,F,
Q,LT,R,628,0,,,,2006-Q4,154.639,A,F,
Q,LT,R,628,0,,,,2007-Q1,159.8405,A,F,
Q,LT,R,628,0,,,,2007-Q2,163.6122,A,F,
Q,LT,R,628,0,,,,2007-Q3,171.3921,A,F,
Q,LT,R,628,0,,,,2007-Q4,168.7558,A,F,
Q,LT,R,628,0,,,,2008-Q1,168.6834,A,F,
Q,LT,R,628,0,,,,2008-Q2,169.4603,A,F,
Q,LT,R,628,0,,,,2008-Q3,164.1763,A,F,
Q,LT,R,628,0,,,,2008-Q4,150.495,A,F,
Q,LT,R,628,0,,,,2009-Q1,117.0767,A,F,
Q,LT,R,628,0,,,,2009-Q2,111.1014,A,F,
Q,LT,R,628,0,,,,2009-Q3,107.0447,A,F,
Q,LT,R,628,0,,,,2009-Q4,102.2759,A,F,
Q,LT,R,628,0,,,,2010-Q1,99.1576,A,F,
Q,LT,R,628,0,,,,2010-Q2,100.5869,A,F,
Q,LT,R,628,0,,,,2010-Q3,99.6819,A,F,
Q,LT,R,628,0,,,,2010-Q4,100.5611,A,F,
Q,LT,R,628,0,,,,2011-Q1,103.5105,A,F,
Q,LT,R,628,0,,,,2011-Q2,102.0445,A,F,
Q,LT,R,628,0,,,,2011-Q3,101.8896,A,F,
Q,LT,R,628,0,,,,2011-Q4,102.0912,A,F,
Q,LT,R,628,0,,,,2012-Q1,100.8363,A,F,
Q,LT,R,628,0,,,,2012-Q2,98.4104,A,F,
Q,LT,R,628,0,,,,2012-Q3,99.0529,A,F,
Q,LT,R,628,0,,,,2012-Q4,98.0484,A,F,
Q,LT,R,628,0,,,,2013-Q1,98.5987,A,F,
Q,LT,R,628,0,,,,2013-Q2,99.5236,A,F,
Q,LT,R,628,0,,,,2013-Q3,98.2583,A,F,
Q,LT,R,628,0,,,,2013-Q4,100.587,A,F,
Q,LT,R,628,0,,,,2014-Q1,102.2287,A,F,
Q,LT,R,628,0,,,,2014-Q2,105.8775,A,F,
Q,LT,R,628,0,,,,2014-Q3,108.0758,A,F,
Q,LT,R,628,0,,,,2014-Q4,105.8597,A,F,
Q,LT,R,628,0,,,,2015-Q1,108.4835,A,F,
Q,LT,R,628,0,,,,2015-Q2,110.3104,A,F,
Q,LT,R,628,0,,,,2015-Q3,112.8326,A,F,
Q,LT,R,628,0,,,,2015-Q4,109.7552,A,F,
Q,LT,R,628,0,,,,2016-Q1,111.0524,A,F,
Q,LT,R,628,0,,,,2016-Q2,113.223,A,F,
Q,LT,R,628,0,,,,2016-Q3,117.9777,A,F,
Q,LT,R,628,0,,,,2016-Q4,118.7229,A,F,
Q,LT,R,628,0,,,,2017-Q1,119.0881,A,F,
Q,LT,R,628,0,,,,2017-Q2,120.5646,A,F,
Q,LT,R,628,0,,,,2017-Q3,122.7022,A,F,
Q,LT,R,628,0,,,,2017-Q4,121.7658,A,F,
Q,LT,R,628,0,,,,2018-Q1,124.187,A,F,
Q,LT,R,628,0,,,,2018-Q2,126.1828,A,F,
Q,LT,R,628,0,,,,2018-Q3,127.7914,A,F,
Q,LT,R,628,0,,,,2018-Q4,127.6438,A,F,
Q,LT,R,628,0,,,,2019-Q1,131.1385,A,F,
Q,LT,R,628,0,,,,2019-Q2,131.0205,A,F,
Q,LT,R,628,0,,,,2019-Q3,132.7059,A,F,
Q,LT,R,628,0,,,,2019-Q4,133.2458,A,F,
Q,LT,R,628,0,,,,2020-Q1,135.92,A,F,
Q,LT,R,628,0,,,,2020-Q2,139.0751,A,F,
Q,LT,R,628,0,,,,2020-Q3,139.7962,A,F,
Q,LT,R,628,0,,,,2020-Q4,145.0123,A,F,
Q,LT,R,628,0,,,,2021-Q1,150.932,A,F,
Q,LT,R,628,0,,,,2021-Q2,152.6017,A,F,
Q,LT,R,628,0,,,,2021-Q3,157.651,A,F,
Q,LT,R,628,0,,,,2021-Q4,159.0405,A,F,
Q,LT,R,628,0,,,,2022-Q1,157.5922,A,F,
Q,LT,R,628,0,,,,2022-Q2,156.6323,A,F,
Q,LT,R,628,0,,,,2022-Q3,153.2297,A,F,
Q,LT,R,628,0,,,,2022-Q4,150.3601,A,F,
Q,LT,R,628,0,,,,2023-Q1,150.5466,A,F,
Q,LT,R,628,0,,,,2023-Q2,153.3518,A,F,
Q,LT,R,628,0,,,,2023-Q3,157.5565,A,F,
Q,LT,R,628,0,,,,2023-Q4,159.684,A,F,
Q,LT,R,628,0,,,,2024-Q1,164.631,A,F,
Q,LT,R,628,0,,,,2024-Q2,168.4797,A,F,
Q,LT,R,628,0,,,,2024-Q3,170.3627,A,F,
Q,LT,R,628,0,,,,2024-Q4,173.1851,A,F,
Q,LT,R,628,0,,,,2025-Q1,172.6669,A,F,
Q,LT,R,628,0,,,,2025-Q2,176.659,A,F,
Q,LT,R,628,0,,,,2025-Q3,181.6905,A,F,
Q,LT,R,628,0,,,,2025-Q4,184.9508,A,F,
Q,BG,N,628,0,,,,1998-Q1,32.0002,A,F,
Q,BG,N,628,0,,,,1998-Q2,33.8636,A,F,
Q,BG,N,628,0,,,,1998-Q3,32.4176,A,F,
Q,BG,N,628,0,,,,1998-Q4,32.7068,A,F,
Q,BG,N,628,0,,,,1999-Q1,32.9335,A,F,
Q,BG,N,628,0,,,,1999-Q2,33.6821,A,F,
Q,BG,N,628,0,,,,1999-Q3,32.4843,A,F,
Q,BG,N,628,0,,,,1999-Q4,32.9693,A,F,
Q,BG,N,628,0,,,,2000-Q1,32.6924,A,F,
Q,BG,N,628,0,,,,2000-Q2,32.7837,A,F,
Q,BG,N,628,0,,,,2000-Q3,33.1673,A,F,
Q,BG,N,628,0,,,,2000-Q4,32.4279,A,F,
Q,BG,N,628,0,,,,2001-Q1,33.1037,A,F,
Q,BG,N,628,0,,,,2001-Q2,32.6084,A,F,
Q,BG,N,628,0,,,,2001-Q3,33.1304,A,F,
Q,BG,N,628,0,,,,2001-Q4,32.6453,A,F,
Q,BG,N,628,0,,,,2002-Q1,32.7847,A,F,
Q,BG,N,628,0,,,,2002-Q2,33.2544,A,F,
Q,BG,N,628,0,,,,2002-Q3,33.838,A,F,
Q,BG,N,628,0,,,,2002-Q4,34.0339,A,F,
Q,BG,N,628,0,,,,2003-Q1,34.4841,A,F,
Q,BG,N,628,0,,,,2003-Q2,35.965,A,F,
Q,BG,N,628,0,,,,2003-Q3,38.5832,A,F,
Q,BG,N,628,0,,,,2003-Q4,41.226,A,F,
Q,BG,N,628,0,,,,2004-Q1,46.3743,A,F,
Q,BG,N,628,0,,,,2004-Q2,51.983,A,F,
Q,BG,N,628,0,,,,2004-Q3,58.3199,A,F,
Q,BG,N,628,0,,,,2004-Q4,64.9275,A,F,
Q,BG,N,628,0,,,,2005-Q1,71.838,A,F,
Q,BG,N,628,0,,,,2005-Q2,74.9096,A,F,
Q,BG,N,628,0,,,,2005-Q3,77.0739,A,F,
Q,BG,N,628,0,,,,2005-Q4,78.9358,A,F,
Q,BG,N,628,0,,,,2006-Q1,82.669,A,F,
Q,BG,N,628,0,,,,2006-Q2,84.03,A,F,
Q,BG,N,628,0,,,,2006-Q3,87.8577,A,F,
Q,BG,N,628,0,,,,2006-Q4,92.7061,A,F,
Q,BG,N,628,0,,,,2007-Q1,101.3444,A,F,
Q,BG,N,628,0,,,,2007-Q2,106.7694,A,F,
Q,BG,N,628,0,,,,2007-Q3,114.7556,A,F,
Q,BG,N,628,0,,,,2007-Q4,124.8116,A,F,
Q,BG,N,628,0,,,,2008-Q1,133.3365,A,F,
Q,BG,N,628,0,,,,2008-Q2,141.162,A,F,
Q,BG,N,628,0,,,,2008-Q3,145.4717,A,F,
Q,BG,N,628,0,,,,2008-Q4,139.4325,A,F,
Q,BG,N,628,0,,,,2009-Q1,123.5924,A,F,
Q,BG,N,628,0,,,,2009-Q2,111.684,A,F,
Q,BG,N,628,0,,,,2009-Q3,106.4386,A,F,
Q,BG,N,628,0,,,,2009-Q4,103.5654,A,F,
Q,BG,N,628,0,,,,2010-Q1,101.2972,A,F,
Q,BG,N,628,0,,,,2010-Q2,100.6734,A,F,
Q,BG,N,628,0,,,,2010-Q3,99.596,A,F,
Q,BG,N,628,0,,,,2010-Q4,98.4335,A,F,
Q,BG,N,628,0,,,,2011-Q1,96.4298,A,F,
Q,BG,N,628,0,,,,2011-Q2,94.7286,A,F,
Q,BG,N,628,0,,,,2011-Q3,94.0765,A,F,
Q,BG,N,628,0,,,,2011-Q4,92.7155,A,F,
Q,BG,N,628,0,,,,2012-Q1,92.8384,A,F,
